name,continue_drop,student_id,gender, grade,class,Chinese_marks,english_marks,math_marks
臧丹莎,1,2000474,0,1,10,97.47,53.3,41.6
潘芝,1,2000475,0,1,10,97.17,74.1,49.5
强朗灵,1,2000476,1,1,10,97.69,66.7,57.6
窦翔家,1,2000477,0,1,10,98.06,46.5,27.7
梅艳,1,2000478,0,1,10,93.83,53.8,40.1
方亨,1,2000479,1,1,10,94.14,75.1,62.6
柳柏妹,1,2000480,1,1,10,98.14,83.1,41.3
张英奕,1,2000481,0,1,10,96.95,54.7,32.8
杨冠荣,1,2000482,0,1,10,95.65,44.6,50.3
汪怡之,1,2000483,1,1,10,93.58,93.9,94.8
邵羽沫,1,2000484,0,1,10,90.71,53.2,40.4
云宜镇,1,2000485,0,1,10,93.79,72.7,66.6
臧浩朗,1,2000486,0,1,10,98.56,48.3,23.5
尤眉,1,2000487,0,1,10,97.78,64.3,34.7
骆融珍,0,2000488,1,1,10,90.2,71.1,64
项航琬,1,2000489,0,1,10,92.01,55.8,28.4
傅英行,1,2000490,0,1,10,92.28,43.2,22.7
盛卿元,1,2000491,1,1,10,99.6,47.9,14.8
卢素,1,2000492,1,1,10,90.75,58.2,38.9
褚淳黛,1,2000493,0,1,10,92.49,69.8,48.2
常炎,1,2000494,0,1,10,96.08,69.6,61.3
昌启悦,1,2000495,1,1,10,92.53,54.4,50
卢渊一,1,2000496,1,1,10,95.89,56.2,47.4
汪时莲,1,2000497,1,1,10,90.53,63.5,46
计雄倩,1,2000498,0,1,10,99.61,57.3,35.7
苏枝,1,2000499,0,1,10,94.93,77.8,53.1
席妍,1,2000500,0,1,10,95.31,86.5,79
郎澜,1,2000501,1,1,10,96.65,84.8,68.4
舒瑞,1,2000502,1,1,10,94.45,98.5,88.5
虞朗素,1,2000503,0,1,10,99.53,86.9,74
魏之玉,1,2000504,1,1,11,96.82,56.8,15.2
祁梦弘,1,2000505,0,1,11,97.35,61.1,41.3
奚园,1,2000506,0,1,11,90.63,25.5,47.4
金澜,1,2000507,0,1,11,98.44,48.1,75.7
吴鸣,1,2000508,0,1,11,92.34,80.4,64.6
李雪羽,1,2000509,1,1,11,95.49,55.4,73
冯园,0,2000510,1,1,11,93.3,94.7,69.7
陈宁,1,2000511,0,1,11,97.31,42.9,27.5
皮希,1,2000512,0,1,11,95.91,56.4,53.1
万璐和,1,2000513,1,1,11,94.29,73.4,93.5
管筠家,1,2000514,0,1,11,96,45,44.7
顾宁婉,1,2000515,1,1,11,90.95,55.9,44.4
余凝泓,1,2000516,1,1,11,98.86,66.7,79.4
乐毓,1,2000517,0,1,11,93.45,64.9,73.7
蔡蓓君,1,2000518,1,1,11,99.03,60,63.1
康淑菲,1,2000519,1,1,11,90.26,53.2,59.4
郑荣,1,2000520,0,1,11,97.68,46.4,23.6
姜翰真,1,2000521,1,1,11,95.62,83.6,73.7
潘姣倩,1,2000522,1,1,11,99.93,74.7,77.8
路菲凝,1,2000523,0,1,11,98.7,63.2,38.6
毛叶灵,1,2000524,1,1,11,90.33,81,61
鲁露泽,1,2000525,0,1,11,90.7,56.7,67.4
于皑,1,2000526,1,1,11,97.99,50,49.4
邬若佳,1,2000527,1,1,11,99.06,43.6,42.2
林枫,1,2000528,0,1,11,96.38,31,6.8
韦凡毓,1,2000529,0,1,11,94.83,60.1,21.2
梅珠皑,1,2000530,1,1,11,92.25,28.9,33.2
奚泽莹,1,2000531,1,1,11,97.5,55.1,51.1
管瑶,1,2000532,0,1,11,95.48,89.1,59.2
宋吉晴,1,2000533,0,1,11,90.55,24,27.4
穆琪娟,1,2000534,1,1,11,99.09,60.8,40.4
邹叶荷,1,2000535,0,1,11,92.93,75.3,37
柳淇青,1,2000536,0,1,11,97.4,51,18.6
贾淑娅,1,2000537,1,1,11,91.62,56,23.6
樊眉青,1,2000538,1,1,11,93.43,92,100.2
潘云梦,1,2000539,0,1,11,98.05,50.8,19.4
俞苑彤,1,2000540,1,1,11,96.48,57.5,50.4
虞媛,1,2000541,1,1,11,90.89,81.8,79
秦沫莲,1,2000542,0,1,11,97.36,81.4,70.3
项薇兰,1,2000543,0,1,11,99.31,44.4,11.4
湛梁,1,2000544,0,1,11,93.51,75.4,48.1
万芳嫣,1,2000545,1,1,11,94.58,90.1,64.2
成钧,1,2000546,0,1,11,93.12,74.5,88.5
盛筠姣,1,2000547,1,1,11,93.01,58.1,44.8
费克媛,1,2000548,0,1,11,92.76,59.4,52.3
戴芳伦,1,2000549,0,1,11,91.5,72.8,57.8
沈琳亮,1,2000550,1,1,11,91.18,56.8,52.2
唐巧泽,1,2000551,0,1,11,97.95,51.7,14.3
常珍珍,1,2000552,1,1,11,92.42,64.6,77.2
水榕,1,2000553,0,1,11,93.19,57,35.3
席莉咏,1,2000554,0,1,11,95.39,29.6,34.6
褚琪,1,2000555,1,1,11,92.04,57.8,35.4
尤倩腾,1,2000556,0,1,11,95.73,49.6,41.8
殷香影,1,2000557,0,1,11,97.51,62.3,26.6
柏亮惠,1,2000558,1,1,11,90.96,40.1,52.1
葛元,1,2000559,0,1,11,92.11,22.7,35.7
于翔萱,1,2000560,1,1,11,93.02,42,17.2
章淇伯,1,2000561,0,1,12,92.5,58.4,85.1
廉秀云,1,2000562,1,1,12,98.64,46,67.4
陈依翰,1,2000563,0,1,12,96.5,71.3,78.2
祁云枫,1,2000564,0,1,12,99.93,70.4,95.1
黄韵芳,1,2000565,0,1,12,99.47,53.7,54.7
吕一薇,1,2000566,0,1,12,94.58,54.4,64.6
林元珊,1,2000567,1,1,12,93.81,45.1,39.1
唐荣茜,1,2000568,0,1,12,95.55,64.5,74.5
薛真,1,2000569,1,1,12,97.42,37.4,46.3
安珍澜,1,2000570,0,1,12,93.68,53,56.2
邬影爱,1,2000571,1,1,12,92.2,56.7,83
夏瑶娴,1,2000572,1,1,12,94.41,65.5,78.8
盛琦瑶,1,2000573,0,1,12,95.81,34.7,57.6
席致韵,1,2000574,0,1,12,97.44,53.7,54.3
阮冰勤,1,2000575,1,1,12,93.99,45.6,84.7
花倩维,1,2000576,0,1,12,94.66,38.4,47.2
韦蕊,1,2000577,1,1,12,99.22,50.2,73
穆启柏,1,2000578,0,1,12,99.05,52,48.5
危莉,1,2000579,1,1,12,91.48,49.4,47.4
唐影影,1,2000580,1,1,12,93.85,69.1,77.4
吴伊,1,2000581,0,1,12,90.79,38.3,25.7
汪凡晨,1,2000582,1,1,12,98.94,51.3,72
狄斌旭,1,2000583,1,1,12,90.27,40.3,50.3
蔡榕英,1,2000584,0,1,12,97.92,84.1,65.5
殷腾钧,1,2000585,1,1,12,93.82,55.2,58.4
樊琰允,1,2000586,0,1,12,97.84,75.9,83.8
贺瑶淇,1,2000587,1,1,12,96.52,74.5,99.9
喻璧全,1,2000588,1,1,12,93.52,72,76.3
常琳思,0,2000589,1,1,12,91.42,49.5,43.8
姜韵,1,2000590,1,1,12,98,80.7,89.5
卞美,1,2000591,1,1,12,96.94,39.7,56.5
娄凤雪,1,2000592,1,1,12,99.35,59.7,103
狄蕊欣,1,2000593,1,1,12,99.63,59.9,40.1
朱盛晶,1,2000594,1,1,12,99.61,56.1,63.2
米玲,1,2000595,0,1,12,96.67,56.2,76.2
茅克钊,1,2000596,1,1,12,96.28,53.5,45.3
沈舒贞,1,2000597,1,1,12,91,93.7,91.3
郑晓晴,1,2000598,1,1,12,91.25,66.6,83.3
陈聪涵,1,2000599,0,1,12,99.75,66.2,73.6
席一以,1,2000600,1,1,12,91.26,46.8,66.6
计克思,1,2000601,0,1,12,95.51,62.2,68.2
袁竹钧,1,2000602,0,1,12,92.03,66,35.4
萧瑶文,1,2000603,1,1,12,91.23,47.4,78.1
虞筠珍,1,2000604,1,1,12,98.77,43.4,34.3
邹倩,1,2000605,0,1,12,92.41,35.5,38.8
米凝维,0,2000606,0,1,12,95.75,31.7,64.6
余浩,1,2000607,1,1,12,91.36,64.4,89
骆盛腾,1,2000608,1,1,12,91.52,48.3,33.5
孙策,1,2000609,0,1,13,94.62,44.8,73.3
昝媛美,1,2000610,0,1,13,98.25,92.1,70.9
支蓓若,1,2000611,0,1,13,98.61,44.5,63.2
皮娟雄,1,2000612,0,1,13,98.76,80.6,96.6
云家依,1,2000613,0,1,13,90.85,39.9,40.9
严玉晶,1,2000614,1,1,13,93.04,40.9,50.5
汤叶妍,1,2000615,0,1,13,92.31,55.3,65.5
蓝寒艺,1,2000616,1,1,13,96.72,61.4,67.4
湛宜倩,0,2000617,0,1,13,90.47,55.6,72.5
戴瑗聪,1,2000618,1,1,13,92.4,61.1,45.4
和子,1,2000619,0,1,13,99.38,57.1,70.7
柯茜,1,2000620,1,1,13,98.94,35.3,43.4
余楠希,1,2000621,1,1,13,98.73,28.8,54.7
姜钧全,1,2000622,1,1,13,92.78,75.5,76.8
祁启佳,1,2000623,1,1,13,92.49,67,86.2
许固茜,1,2000624,0,1,13,94.72,43.5,86.5
伏亚,1,2000625,1,1,13,97.78,61.1,53.4
黄洁子,1,2000626,0,1,13,96.99,54.2,60.9
奚萍榕,1,2000627,1,1,13,97.36,40.2,17.4
卞楠晨,1,2000628,0,1,13,90.79,82.7,89.6
葛弘,1,2000629,0,1,13,99.64,61.5,37.6
盛璧寒,1,2000630,1,1,13,93.41,46.3,57.1
赵允琛,1,2000631,0,1,13,99.74,62.5,73.9
屈枝亚,1,2000632,1,1,13,98.69,71.4,67.9
汪枝以,1,2000633,1,1,13,97.75,62.6,62.8
贾琴,1,2000634,0,1,13,92.57,30.2,34.9
伍梦航,1,2000635,0,1,13,97.98,85.5,80.8
廉依婉,1,2000636,1,1,13,98.09,68.4,21.4
殷梦馨,1,2000637,0,1,13,97.23,21.4,13.7
冯清莎,1,2000638,0,1,13,96.92,73.2,79.4
窦琴,1,2000639,0,1,13,92.41,31.8,76.3
杜榕钧,1,2000640,1,1,13,93.12,52.2,52.3
莫蓉瑗,1,2000641,1,1,13,93.74,60.2,56.4
雷娜文,1,2000642,1,1,13,90.03,36.3,25
邱浩夕,1,2000643,1,1,13,97.31,38,32.1
纪芝嘉,1,2000644,0,1,13,91.99,30.9,63.8
鲍可,1,2000645,0,1,13,96.97,33,62.8
李凡,1,2000646,0,1,13,99.56,72.2,76.4
麻纨怡,1,2000647,0,1,13,90.69,57.3,55.8
姚滢澜,1,2000648,1,1,13,90.64,45.6,71.1
姜眉启,1,2000649,0,1,13,90.23,45,46.2
平佩悦,1,2000650,0,1,13,99.48,65,92.6
俞珠彤,1,2000651,0,1,13,99.6,51.2,40.5
戴黛倩,1,2000652,0,1,13,95.87,51.3,80
贝茗,1,2000653,0,1,13,97.14,68.7,14.2
黄铭蓓,1,2000654,0,1,13,90.32,88.9,73.7
华蓓瑛,1,2000655,1,1,13,90.56,30.2,37.2
湛融,1,2000656,0,1,13,95.89,46.2,32
乐娟琴,1,2000657,0,1,13,90.32,50.6,51.7
薛淑轮,1,2000658,1,1,13,98.43,64.2,60.2
韦玉,1,2000659,1,1,13,92.61,46.8,53.8
柏晨琛,1,2000660,1,1,13,95.83,33.5,10.4
孙旭,1,2000661,1,1,13,98.08,57.3,50.2
袁依,1,2000662,1,1,13,98.9,26,29.6
宋先,1,2000663,0,1,13,96.18,28.5,61.2
姚欣瑶,1,2000664,0,1,14,91.98,31.7,20.1
蔡旭,1,2000665,1,1,14,96.43,52.9,41.4
张霞希,0,2000666,1,1,14,99.68,52.1,35.9
谈凡娜,1,2000667,0,1,14,98.14,35.4,9.9
毕依维,1,2000668,1,1,14,94.05,28.7,9.4
卢一,1,2000669,0,1,14,91.44,33.8,39.3
施泓,1,2000670,1,1,14,92.67,23.8,42.3
郭珍妹,1,2000671,0,1,14,94.52,51.9,63.1
危娅菁,1,2000672,1,1,14,90.98,55.9,43.3
马树倩,1,2000673,0,1,14,94.53,26,12.6
臧聪君,1,2000674,1,1,14,95.38,72.7,53.9
穆倩,1,2000675,1,1,14,95.79,40.5,16.7
郎云,1,2000676,0,1,14,92.19,97.7,79.7
陈妍丽,1,2000677,1,1,14,96.74,63.6,56.2
蓝思,1,2000678,0,1,14,97.94,49.2,51.3
董瑶,1,2000679,0,1,14,98.33,70.6,73.7
彭媛妤,1,2000680,0,1,14,95.76,62.1,43.6
颜浩宜,1,2000681,0,1,14,91.35,58.2,51
韦凝婷,1,2000682,0,1,14,97.13,46.3,36.1
咏航,1,2000683,0,1,14,96.51,37.9,36.5
任建铎,1,2000684,1,1,14,91.07,82.3,66.3
唐叶,1,2000685,0,1,14,97.62,40.6,63.5
成怡,1,2000686,1,1,14,92.27,70.9,56.2
郝荔,1,2000687,1,1,14,91.51,52.3,47.8
薛致文,1,2000688,0,1,14,96.7,63.9,56.3
董飘言,1,2000689,0,1,14,93.01,52.4,55.2
尹元雄,1,2000690,1,1,14,97.55,36.4,56.2
贾沫莲,1,2000691,1,1,14,94.07,56.3,61.1
范瑗乐,1,2000692,1,1,14,90.43,86.8,84.8
魏先丽,1,2000693,0,1,14,95.15,75.7,91.6
冯琦茹,0,2000694,0,1,14,97.9,66.2,68.5
何倩,1,2000695,0,1,14,91.32,51.8,17.3
唐梁纯,1,2000696,0,1,14,92.43,83,68.6
蒋乐倩,1,2000697,0,1,14,94.01,21.4,34.2
柏启雨,1,2000698,1,1,14,99.07,73.1,67.1
虞盛梦,1,2000699,1,1,14,90.21,45.7,58.1
倪彤,1,2000700,0,1,14,97.31,24,12.4
韩凡,1,2000701,1,1,14,92.09,57.3,35.7
齐梦,0,2000702,0,1,14,98.42,21.6,38.9
昌霞,1,2000703,1,1,14,92.87,57.1,44.2
廉倩言,1,2000704,1,1,14,92.24,74.4,49.9
尤滢钧,1,2000705,0,1,14,97.79,44,36.6
顾欣,1,2000706,1,1,14,95.32,71.9,57.5
阮娅翔,1,2000707,0,1,14,97.23,62.8,62.1
常以瑗,1,2000708,0,1,14,90.77,63.2,34
席妤,1,2000709,0,1,14,99.85,65.9,40.8
麻丽姣,1,2000710,0,1,14,100,61.5,37.3
柳君一,1,2000711,1,1,14,98.97,51,29.4
汤蓉冠,1,2000712,0,1,14,98.38,89.1,80.2
柯皑,1,2000713,1,1,14,99.07,16,11.3
卜艳钊,1,2000714,1,1,15,92.5,51.8,45.6
纪婉,1,2000715,1,1,15,97.27,35.2,40
马雪,1,2000716,1,1,15,90.42,41.3,45.8
莫先妍,1,2000717,1,1,15,94.93,84.6,82.4
湛媛,1,2000718,1,1,15,94.4,42,44
戚丹彤,1,2000719,0,1,15,91.71,85.4,76.6
莫怡朋,1,2000720,0,1,15,97.8,44.3,66.7
刁青雪,1,2000721,0,1,15,90.81,44.1,2.3
田菁瑾,1,2000722,0,1,15,97.83,65.4,44.7
韩翔洁,1,2000723,1,1,15,91.44,75.3,85.1
王玲吉,1,2000724,1,1,15,94.02,23.8,31.6
高玲,1,2000725,1,1,15,95.24,24.8,22.9
彭琴轮,1,2000726,0,1,15,94.91,26.7,20.9
胡艳,1,2000727,0,1,15,92.73,62.3,58.2
伏淳冠,1,2000728,1,1,15,93.52,33.2,47.8
米婉宇,0,2000729,1,1,15,97.56,51.1,59.4
凤荣若,1,2000730,1,1,15,95.35,55.1,64.2
刁惠,1,2000731,1,1,15,97.88,69.7,51.9
常慧佩,1,2000732,1,1,15,93.68,64.7,76.6
许茜悦,1,2000733,0,1,15,94.14,49.7,39
郎霞珍,1,2000734,1,1,15,97.3,80.6,49
和纯泰,1,2000735,1,1,15,93.46,14.7,69.1
费文茜,1,2000736,1,1,15,99.13,27.1,26.6
顾勤钊,1,2000737,0,1,15,96.49,82.8,103.2
郎晨艳,1,2000738,1,1,15,96.4,59.3,46.4
伏影,1,2000739,1,1,15,97.55,27,19.8
昌雄露,0,2000740,1,1,15,97.03,47.2,13.4
莫晗钊,1,2000741,1,1,15,93.08,45.5,56.9
茅芳妹,1,2000742,1,1,15,95.67,84.9,68.1
娄真霞,1,2000743,0,1,15,92.08,37.9,46.1
卜浩,1,2000744,1,1,15,96.64,60,51.1
霍沫,1,2000745,1,1,15,92.04,85.9,89.6
明源亨,0,2000746,0,1,15,97.62,79.8,40.8
邵青,1,2000747,0,1,15,92.9,48,16.3
乐琴凝,1,2000748,0,1,15,99.83,41.1,64.9
杜婵,1,2000749,0,1,15,98.99,64.3,44.2
管枝钊,1,2000750,1,1,15,90.44,26.5,69.4
熊欢雪,1,2000751,0,1,15,96.5,35.3,69.9
何瑶伯,1,2000752,0,1,15,95.87,40.3,51.1
倪乐雪,1,2000753,0,1,15,99.21,14.6,30.1
吕琪瑗,1,2000754,1,1,15,98.84,34.7,65.9
袁爽露,1,2000755,1,1,15,94.14,17.3,22.6
费斌馨,1,2000756,1,1,15,94.6,27.7,55.1
柯蓓梦,1,2000757,1,1,15,99.85,44.2,43.7
高佩娟,0,2000758,1,1,15,97.8,101,74.9
倪瑞锦,1,2000759,0,1,15,97.65,64.2,47.8
童冰,1,2000760,1,1,15,98.45,42.9,32.3
伍琦,1,2000761,0,1,15,98.65,88.5,63.3
熊晨以,1,2000762,0,1,15,94.92,28.3,33.7
朱朋,1,2000763,0,1,16,96.16,35.1,34.4
范蓉思,1,2000764,0,1,16,98.45,7.7,18.3
夏依,1,2000765,0,1,16,96.86,51.4,40.9
余凤,1,2000766,0,1,16,92.26,51.2,29
邱克,1,2000767,0,1,16,96.7,66.6,60.2
杨伦,1,2000768,0,1,16,95.21,52.6,37.8
陶芸,1,2000769,0,1,16,99.39,61.4,53.6
皮悦,1,2000770,1,1,16,99.8,51.9,59.4
孔香树,1,2000771,1,1,16,98.27,52.5,17.7
阮怡沫,1,2000772,1,1,16,98.97,45.7,48
皮楠家,1,2000773,1,1,16,98.75,72.8,82.1
姚钊吉,1,2000774,0,1,16,97.97,32.2,41.8
严淇,1,2000775,0,1,16,99.12,66.4,75.7
葛乐雨,1,2000776,0,1,16,96.14,56.6,13.3
狄珊媛,1,2000777,1,1,16,90.67,49.5,56.6
柯夕,1,2000778,0,1,16,96.78,59.8,41.3
霍希珍,1,2000779,0,1,16,95.71,52.4,46.1
刁影叶,1,2000780,1,1,16,91.13,67.2,74.2
彭香香,0,2000781,1,1,16,99.08,52.3,50.3
殷纯策,1,2000782,1,1,16,98.22,40.8,32
樊静瑗,1,2000783,1,1,16,95.53,48.5,30.6
齐园灵,1,2000784,1,1,16,97.48,50.7,10.7
苗爱雪,1,2000785,0,1,16,98.71,42.6,38
云宏娅,1,2000786,1,1,16,90.9,66.9,74.6
方娟悦,0,2000787,1,1,16,99.92,75.8,68.1
施子,1,2000788,1,1,16,93.21,61.5,89.5
禹芳,1,2000789,0,1,16,99.88,75.9,13.2
狄奕斌,1,2000790,0,1,16,90.46,46,45.6
苗珍,1,2000791,0,1,16,99.99,57.4,44.4
任以灵,1,2000792,0,1,16,95.3,55.6,30.4
湛芝雨,1,2000793,1,1,16,96.84,70.3,36.2
茅倩妤,1,2000794,1,1,16,90.32,66.3,51.9
元莹先,1,2000795,0,1,16,99.36,70.1,77.9
谈莉寒,1,2000796,0,1,16,99.02,55.8,56.7
骆菲文,1,2000797,0,1,16,99.28,53.3,39.1
雷寒,1,2000798,0,1,16,92.61,37.3,35.5
夏羽露,1,2000799,1,1,16,94.52,61.1,38
沈育腾,1,2000800,0,1,16,94.12,47.4,30.4
虞荔栋,1,2000801,1,1,16,96.88,67.7,59.9
谢怡钧,1,2000802,0,1,16,90.26,47.5,44.9
昌晓萍,1,2000803,0,1,16,92.05,62.6,56.3
熊锦,1,2000804,1,1,16,92.11,58.8,41.2
齐凡,1,2000805,1,1,16,90.07,85.5,56.6
柏琳叶,1,2000806,1,1,16,98.89,62.5,36.6
胡艳之,1,2000807,0,1,16,95.92,65.6,62.5
薛斌,0,2000808,1,1,16,93.72,46.7,30.1
谈镇,1,2000809,1,1,16,90.05,41.1,8
戴雪悦,0,2000810,1,1,16,98.42,69.9,62.3
鲍滢翰,1,2000811,0,1,16,94.3,60.1,44.3
韩子菲,1,2000812,0,1,16,94.78,59.6,47.5
滕卿影,0,2000813,1,1,16,98.66,67.4,15.7
邬荣,1,2000814,0,1,16,90.11,53.7,38.9
郭筠奕,1,2000815,1,1,16,94.24,40.6,66.1
贾薇倩,1,2000816,1,1,16,90.08,31.9,65.6
危艺奕,1,2000817,0,1,16,99.53,60,22.9
云泓瑗,1,2000818,0,1,17,99.16,47.8,28.3
管淳,1,2000819,0,1,17,92.85,63.6,64
于艺,1,2000820,0,1,17,91.03,63.2,66.2
安铎,1,2000821,0,1,17,92.34,46.4,35.1
臧蕊,1,2000822,0,1,17,94.08,54.6,48
娄雨,1,2000823,0,1,17,96.39,59.7,54.4
骆淳茜,1,2000824,0,1,17,98.51,62.5,77.9
昌莉蓓,1,2000825,0,1,17,96.22,44.5,29.9
冯梦,0,2000826,1,1,17,97.4,82,55.1
岑思,1,2000827,1,1,17,96.06,53.5,41.7
谈悦,1,2000828,1,1,17,90.64,39.3,39.8
郎雪宜,1,2000829,0,1,17,92.08,68.5,39.3
和佩筠,1,2000830,0,1,17,98.27,43.2,51.9
颜漩美,1,2000831,0,1,17,96.82,47.8,20.6
盛榕希,1,2000832,0,1,17,92.63,94.9,70.8
酆英咏,1,2000833,1,1,17,93.02,76.7,77.7
贝家琳,1,2000834,1,1,17,93.13,56.3,54.4
金欢启,1,2000835,1,1,17,93.48,73.8,86.3
卢艺贞,1,2000836,0,1,17,97.23,51.1,39
苗悦嘉,1,2000837,1,1,17,94.12,56.9,35.2
华茗瑾,1,2000838,0,1,17,94.83,57.6,59
邵先琴,1,2000839,1,1,17,93.73,88.2,75.7
周薇,1,2000840,0,1,17,99.69,89.9,74.4
傅楠,1,2000841,1,1,17,94.46,61.4,63.9
陈寒炎,1,2000842,0,1,17,95.23,67.9,55
于枫倩,1,2000843,1,1,17,96.7,79.3,67
奚妤炎,1,2000844,1,1,17,96.96,53.6,58.4
周夕芸,1,2000845,1,1,17,99.31,48.3,68.7
施瑞,1,2000846,1,1,17,94.84,61.1,43.4
彭涵丹,1,2000847,0,1,17,93.79,44.8,33.6
盛宜竹,1,2000848,1,1,17,92.45,42.4,44.3
霍梁妤,1,2000849,1,1,17,99.74,44,51
蓝华函,1,2000850,0,1,17,98.17,57.2,65.3
臧咏青,1,2000851,1,1,17,94.17,64.8,58.6
刁雁倩,1,2000852,1,1,17,98.41,53.8,34.7
祁皑策,1,2000853,0,1,17,93.75,76.7,54.2
狄之柏,1,2000854,1,1,17,99.5,79.8,81.9
唐榕爱,1,2000855,0,1,17,98.47,76.4,67.6
花园固,1,2000856,1,1,17,99.76,53.3,41.6
岑羽淇,1,2000857,1,1,17,94.47,74.1,49.5
雷伯晶,1,2000858,1,1,17,92.29,66.7,57.6
孙卿宇,1,2000859,1,1,17,96.9,46.5,27.7
邹蓓茜,1,2000860,1,1,17,90.3,53.8,40.1
韩竹姣,1,2000861,0,1,17,94.5,75.1,62.6
虞丹颖,1,2000862,0,1,17,92.53,83.1,41.3
廉瑞,1,2000863,1,1,17,94.61,54.7,32.8
童芳翔,1,2000864,1,1,17,98.67,44.6,50.3
蒋轮咏,1,2000865,1,1,17,91.35,93.9,94.8
尤淑弘,1,2000866,0,1,17,97.23,53.2,40.4
顾悦,1,2000867,0,1,17,98.1,72.7,66.6
计姣真,1,2000868,0,1,17,99.34,48.3,23.5
项兰克,1,2000869,0,1,17,97.19,64.3,34.7
阮雄,0,2000870,1,1,17,93.83,71.1,64
顾伯宁,1,2000871,1,1,17,99.01,55.8,28.4
贝君,1,2000872,1,1,17,99.25,43.2,22.7
任环娟,1,2000873,1,1,17,92.83,47.9,14.8
湛清雁,1,2000874,0,1,17,97.04,58.2,38.9
李轮和,1,2000875,0,1,17,92.38,69.8,48.2
锺奇雪,1,2000876,0,1,18,93.37,69.6,61.3
贺泓沫,1,2000877,0,1,18,93.5,54.4,50
齐滢致,1,2000878,0,1,18,90.05,56.2,47.4
凌彤,1,2000879,0,1,18,99.4,63.5,46
陈淳,1,2000880,0,1,18,95.76,57.3,35.7
骆玉,1,2000881,1,1,18,97.47,77.8,53.1
宋文,1,2000882,0,1,18,91.42,86.5,79
柯洁,1,2000883,1,1,18,95.92,84.8,68.4
郝凝,1,2000884,1,1,18,98.02,98.5,88.5
凤滢,1,2000885,0,1,18,98.13,86.9,74
严澜,1,2000886,0,1,18,93.1,56.8,15.2
毛树榕,1,2000887,1,1,18,92.72,61.1,41.3
娄镇旭,1,2000888,0,1,18,95.76,25.5,47.4
章云蓓,1,2000889,1,1,18,93.47,48.1,75.7
齐枫,1,2000890,0,1,18,91.58,80.4,64.6
余旭,1,2000891,0,1,18,96.33,55.4,73
严吉宇,0,2000892,1,1,18,92.01,94.7,69.7
元轮,1,2000893,0,1,18,99.56,42.9,27.5
狄珊乐,1,2000894,1,1,18,93.61,56.4,53.1
倪青,1,2000895,0,1,18,92.25,73.4,93.5
路琦,1,2000896,0,1,18,91.46,45,44.7
盛冠,1,2000897,1,1,18,92.6,55.9,44.4
卞漩萱,1,2000898,0,1,18,97.42,66.7,79.4
吕鸣,1,2000899,1,1,18,94.83,64.9,73.7
危娅纯,1,2000900,1,1,18,99.25,60,63.1
韩朗,1,2000901,1,1,18,99.32,53.2,59.4
窦镇惠,1,2000902,1,1,18,99.09,46.4,23.6
秦瑶瑛,1,2000903,0,1,18,94.14,83.6,73.7
凌琬致,1,2000904,1,1,18,95.79,74.7,77.8
纪全文,1,2000905,1,1,18,94.81,63.2,38.6
俞君华,1,2000906,0,1,18,93.88,81,61
于亚,1,2000907,0,1,18,92.08,56.7,67.4
路宜,1,2000908,1,1,18,97.24,50,49.4
郭妍,1,2000909,0,1,18,95.24,43.6,42.2
康朋菲,1,2000910,1,1,18,99.28,31,6.8
熊朋全,1,2000911,1,1,18,94.58,60.1,21.2
吴悦琪,1,2000912,0,1,18,98.68,28.9,33.2
蔡柔梦,1,2000913,1,1,18,95.04,55.1,51.1
钱依乐,1,2000914,0,1,18,94.39,89.1,59.2
阮香巧,1,2000915,0,1,18,99.85,24,27.4
顾莹香,1,2000916,1,1,18,90.69,60.8,40.4
柯园菲,1,2000917,1,1,18,95.92,75.3,37
施苑,1,2000918,0,1,18,94.38,51,18.6
苗雅风,1,2000919,0,1,18,98.95,56,23.6
穆凡,1,2000920,0,1,18,99.49,92,100.2
顾菁,1,2000921,0,1,18,90.43,50.8,19.4
皮雪珍,1,2000922,1,1,18,98.73,57.5,50.4
柏巧,1,2000923,1,1,18,95.38,81.8,79
任荔吉,1,2000924,0,1,18,94.99,81.4,70.3
周锦维,1,2000925,0,1,18,93.46,44.4,11.4
庞瑶菲,1,2000926,1,1,18,99.27,75.4,48.1
沈苑艺,1,2000927,0,1,18,90.26,90.1,64.2
殷晗,1,2000928,0,1,18,97.31,74.5,88.5
严育,1,2000929,1,1,18,94.11,58.1,44.8
费瑶铎,1,2000930,0,1,18,98.48,59.4,52.3
冯园媛,1,2000931,0,1,18,99.14,72.8,57.8
萧飘瑶,1,2000932,1,1,18,97.19,56.8,52.2
毕莉妤,1,2000933,1,1,18,98.65,51.7,14.3
江滢,1,2000934,1,1,18,99.26,64.6,77.2
姜晗晓,1,2000935,1,1,18,95.79,57,35.3
郑纨德,1,2000936,0,1,19,98.49,29.6,34.6
阮凤瑶,1,2000937,0,1,19,97.08,57.8,35.4
廉钧美,1,2000938,0,1,19,93.25,49.6,41.8
穆瑶,1,2000939,1,1,19,91.71,62.3,26.6
谢梦妤,1,2000940,1,1,19,95.9,40.1,52.1
阮冰,1,2000941,0,1,19,90.27,22.7,35.7
奚眉舒,1,2000942,0,1,19,95.43,42,17.2
周英悦,1,2000943,1,1,19,91.81,58.4,85.1
魏馨锦,1,2000944,0,1,19,94.24,46,67.4
安亮岚,1,2000945,0,1,19,95.41,71.3,78.2
吕丽瑗,1,2000946,0,1,19,93.79,70.4,95.1
